date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPD,XPF,XPT,YER,ZAR,ZMW,ZWL,
2021-08-01,4.355435,94.643622,121.471968,575.936295,2.128441,757.23652,114.67682,1.614887,2.134119,2.017874,1.948587,2.372599,100.663292,1.955376,0.44804,2349.957697,1.186148,1.604998,8.18749,6.179249,1.186406,2.9e-05,88.111729,13.058738,2.959015,2.3905,1.479355,2354.125549,1.074664,0.033471,897.186025,7.666013,7.662719,4574.959493,734.846536,1.186787,30.53353,110.484676,25.50512,211.073401,7.431277,67.606341,159.744633,18.627593,17.791654,52.529663,1,2.472176,0.853701,0.854085,3.646596,0.853747,7.09064,0.853363,60.651538,11577.87611,9.188899,247.616217,9.215582,28.130028,7.485869,113.774107,358.808553,17126.132843,3.826924,0.853968,88.188611,1729.865757,49984.606505,146.71116,0.853399,183.871441,0.840749,130.093827,128.765516,100.2951,4826.79859,493.266261,1067.16105,1365.851441,0.356772,0.98861,504.545875,11319.328763,1792.730124,236.538582,203.531555,17.271548,5.345363,10.547659,21.183784,4524.454038,61.299741,1951.580328,3379.563565,9.493895,423.306692,42.837553,50.346033,18.290591,963.355719,23.56638,5.003824,75.448168,17.597067,487.89722,41.634883,10.467428,140.978344,1.701411,0.457268,1.186026,4.654432,4.163813,59.278818,192.788043,4.563352,8188.620874,4.317517,4.913166,117.133354,86.698184,1194.430455,4.447645,9.551999,17.340642,529.429835,10.193334,1.607032,0.853696,12152.467319,685.911889,25.380806,154.453976,24543.518217,24.983938,10.374457,1490.742711,17.270232,38.996377,13.522722,4.163021,3.309575,2.676425,10.013845,8.05618,33.125863,2749.521511,31.814292,4212.598961,1.186655,51.940892,12618.279934,4624539.245922,27292.302882,131.394948,3.039355,655.348257,0.047476,0.001215,3.204781,0.831032,655.348435,0.0009,119.221843,0.00119,296.553001,17.342099,22.806624,381.806611,,
2021-08-02,4.361842,94.935544,121.414645,581.266235,2.131468,758.125374,114.929027,1.612236,2.136933,2.019852,1.953123,2.375174,100.685771,1.9565,0.44834,2355.422382,1.18693,1.604978,8.186455,6.145839,1.187485,3e-05,88.278051,13.032139,2.969664,2.393558,1.485351,2366.534376,1.075242,0.033958,912.335025,7.67479,7.671922,4611.003037,736.300088,1.18763,30.572287,110.710807,25.477444,211.333571,7.438138,67.764531,159.859806,18.647174,17.814025,52.730895,1,2.483472,0.855628,0.855639,3.649818,0.85541,7.123936,0.855708,60.727573,11609.040769,9.203135,248.378147,9.229712,28.167837,7.50087,110.93806,356.629092,17058.91627,3.828105,0.855599,88.254254,1732.110176,50033.327066,146.778196,0.855083,183.331839,0.842186,129.801317,128.966675,100.402888,4839.78604,493.892446,1068.516723,1366.415389,0.357764,0.988926,504.195691,11349.141336,1795.294341,236.844205,203.790556,17.14372,5.350598,10.5816,21.158106,4530.293019,61.539948,1954.109006,3383.857001,9.506243,423.844435,42.894144,50.398316,18.313059,964.604945,23.62956,5.016978,75.543979,17.619709,488.718468,41.689281,10.479005,141.244473,1.702132,0.457041,1.187775,4.826893,4.169046,59.142092,194.047587,4.559594,8211.181512,4.396047,4.918113,117.35596,86.626885,1196.115845,4.45412,9.563993,17.091593,530.10315,10.201051,1.606912,0.855194,12167.902856,686.789097,25.417915,154.649894,24574.692799,25.015773,10.388898,1492.711508,17.136195,39.127445,13.539877,4.167559,3.313177,2.685949,9.918613,8.063434,33.165689,2753.097267,31.864669,4214.497246,1.187285,51.750125,12648.062064,4632102.991374,27289.273754,131.562456,3.044294,655.841032,0.047653,0.001678,3.209034,0.831116,655.84145,0.000221,119.311462,0.001581,296.929107,17.168232,22.824846,382.29197,,
2021-08-03,4.360401,94.888658,121.287375,581.117675,2.131726,757.845943,114.87624,1.604385,2.137124,2.019628,1.953291,2.373903,100.665718,1.95569,0.448856,2354.80142,1.187835,1.603216,8.195131,6.169575,1.187497,3.1e-05,88.085903,13.000402,2.973797,2.392312,1.487339,2366.221786,1.073026,0.033949,920.723577,7.673625,7.679633,4625.197856,736.057483,1.187576,30.560668,110.67007,25.453264,211.277008,7.437671,67.707221,159.679859,18.62749,17.808331,52.672422,1,2.47357,0.85319,0.853558,3.650192,0.853765,7.121569,0.853073,60.705416,11576.274333,9.200146,248.294418,9.230459,28.164327,7.500735,115.456339,355.649253,17036.55017,3.813485,0.853234,88.082472,1731.536909,50031.978953,146.985831,0.85334,183.361131,0.842235,129.387754,128.946653,100.365069,4836.747876,493.710586,1068.122978,1363.256894,0.356631,0.989078,503.652185,11342.324372,1797.378653,236.73551,203.714464,17.33283,5.350066,10.586476,21.134818,4497.890997,61.63833,1953.217443,3382.609971,9.506345,423.688705,42.871313,50.499392,18.336679,959.471538,23.594042,5.011367,75.51356,17.6123,488.37098,41.674051,10.459355,140.916966,1.685559,0.457926,1.187609,4.760677,4.168462,58.896669,195.114297,4.552026,8200.999811,4.322283,4.918318,117.367951,86.600092,1195.676309,4.45068,9.560195,17.825596,529.908318,10.211175,1.604677,0.853157,12163.420714,690.967656,25.424486,154.593875,24565.639455,25.006065,10.384847,1492.161418,17.056548,39.194077,13.535977,4.166391,3.311944,2.683981,9.979647,8.049851,33.06834,2752.187064,31.832244,4215.558461,1.187388,51.731355,12635.167471,4737630.922577,27285.493765,131.513364,3.042287,655.877489,0.046961,0.00183,3.208531,0.831303,655.877409,0.00065,119.318319,0.00142,296.819304,17.005425,22.798762,382.151208,,
2021-08-04,4.344807,94.47355,121.220907,578.857595,2.123517,755.255529,114.534079,1.603508,2.12968,2.011806,1.95134,2.366855,100.334489,1.954173,0.446059,2346.94184,1.18388,1.596912,8.167946,6.115159,1.183204,3e-05,87.716282,12.929281,2.97948,2.385475,1.484525,2358.862033,1.072167,0.03394,915.847615,7.644442,7.648752,4630.316894,733.617412,1.183568,30.456287,110.173071,25.426709,210.553155,7.429405,67.501325,159.425178,18.565782,17.747832,52.218095,1,2.456763,0.851932,0.851881,3.660903,0.851483,7.097388,0.8514,60.49801,11556.58497,9.164884,247.482923,9.197638,28.325926,7.496017,115.28099,354.472255,16959.809589,3.800817,0.851868,87.7633,1726.956595,49857.181589,147.868078,0.851742,183.055739,0.838364,129.494566,128.576511,100.013159,4820.335277,489.598223,1064.472658,1355.072967,0.355588,0.987105,501.785198,11308.4506,1802.465185,235.990133,202.95984,17.214016,5.329142,10.562432,21.053116,4518.089945,61.56602,1947.061345,3371.048222,9.475209,422.241164,42.718776,50.210802,18.285687,961.641281,23.627361,4.994192,75.258743,17.552887,486.441372,41.648017,10.463339,140.34695,1.67959,0.455737,1.183309,4.794863,4.166394,58.84451,193.034004,4.53822,8190.333463,4.306429,4.914482,117.276791,86.604887,1191.89571,4.436467,9.527108,17.006149,526.322798,10.183301,1.599395,0.852112,12121.846271,687.361601,25.357225,154.06502,24481.674975,24.838181,10.351754,1487.089596,17.262841,39.19423,13.490932,4.139553,3.283469,2.669809,10.031783,8.026185,32.794849,2743.186346,31.85645,4197.505627,1.183076,51.712157,12579.95207,4730984.156149,27176.700569,131.064431,3.032198,655.36504,0.047956,0.001854,3.19707,0.828458,655.364765,0.000735,119.224373,0.00189,295.68767,16.967897,22.742029,380.845036,,
2021-08-05,4.343773,94.440447,121.287555,583.200738,2.122885,755.024425,114.44774,1.597879,2.12891,2.011251,1.953599,2.365127,100.322536,1.952385,0.445992,2346.692257,1.182642,1.597501,8.167105,6.203884,1.182611,2.9e-05,87.62831,12.967914,2.988583,2.383648,1.478584,2358.615941,1.072717,0.033232,919.88379,7.643,7.640202,4619.852443,733.276895,1.18284,30.447453,110.40522,25.384809,210.52702,7.431927,67.508515,159.806369,18.566133,17.741824,52.812516,1,2.45192,0.848943,0.849286,3.647656,0.848834,7.100675,0.849222,60.479419,11545.836191,9.166518,247.420679,9.195273,28.319325,7.497004,114.121935,353.121211,17019.507518,3.79873,0.84866,87.55567,1725.783073,49827.069917,147.691924,0.848519,182.975234,0.838825,129.808401,128.557295,99.983402,4818.557156,491.931343,1064.144665,1351.34561,0.355612,0.98552,503.327238,11316.701246,1802.629047,235.934239,202.926933,17.133729,5.326695,10.5639,21.052443,4581.618302,61.561477,1946.605317,3370.011589,9.473953,422.11123,42.714361,50.42903,18.279635,956.067471,23.568461,4.98661,75.258979,16.991958,486.596823,41.588191,10.420185,140.20583,1.677687,0.455452,1.182427,4.823357,4.161272,59.651669,193.793764,4.540068,8213.438871,4.30653,4.910837,117.349578,86.504604,1191.686453,4.43474,9.520959,18.430976,527.934135,10.187335,1.597792,0.849246,12119.892228,687.150136,25.354477,154.017315,24474.146965,24.771478,10.348653,1486.726954,16.994916,39.315063,13.487863,4.138429,3.283438,2.667064,10.084844,8.02324,32.792414,2742.443069,31.866443,4186.368326,1.182362,51.684213,12557.217664,4754225.352364,27149.625071,131.023389,3.031304,655.499112,0.047523,0.00131,3.196333,0.829027,655.498958,0.000159,119.248864,0.001291,295.596219,17.159829,22.759735,380.728435,,
2021-08-06,4.31996,93.861684,120.964857,579.512132,2.110785,750.883429,113.926318,1.599467,2.11768,2.000515,1.945248,2.352343,99.921954,1.955644,0.443112,2331.122873,1.176492,1.588637,8.120022,6.154837,1.175824,2.8e-05,87.157261,12.964311,2.955599,2.370561,1.475836,2335.110675,1.075754,0.034336,926.901432,7.618045,7.624735,4623.596632,729.100572,1.175866,30.279574,109.799641,25.401521,209.327935,7.434932,67.130679,159.191216,18.462925,17.644434,52.83693,1,2.438682,0.847923,0.848268,3.628437,0.847864,7.055111,0.847873,60.148191,11470.523187,9.113669,245.786347,9.149832,27.918544,7.496797,113.470514,353.781204,16924.285764,3.792976,0.847891,87.301035,1715.582188,49569.989397,147.775316,0.848672,181.576574,0.834386,129.620188,127.938359,99.645861,4792.827871,489.232187,1058.308936,1347.485771,0.353999,0.980345,499.507,11242.992301,1778.126868,234.583983,201.813664,17.06831,5.304837,10.524705,20.907904,4591.734936,61.374825,1935.465195,3351.276624,9.419172,419.796461,42.483874,50.681837,18.179735,955.902443,23.57089,4.961599,74.846234,16.898409,483.859683,41.290262,10.45146,139.450995,1.678402,0.453046,1.176571,4.791212,4.129175,59.545758,193.046551,4.570412,8149.151315,4.282138,4.91296,116.882293,85.917598,1184.883269,4.410034,9.468493,16.922428,525.038725,10.197415,1.593719,0.848102,12056.479774,680.23227,25.199625,153.17274,24300.236962,24.635564,10.289592,1478.757296,17.068324,39.300201,13.410801,4.116584,3.265297,2.649577,10.150099,7.975,32.715679,2726.808749,31.537099,4169.814309,1.176179,51.3683,12485.221143,4728151.765552,27059.859921,130.091586,3.008447,655.74454,0.04877,0.001127,3.178068,0.824849,655.74439,0.000802,119.293385,0.001509,293.974742,17.208324,22.659106,378.639927,,
2021-08-07,4.318619,94.172251,121.365795,581.433342,2.110142,750.665641,113.893069,1.598742,2.117287,2.000395,1.947969,2.352254,99.90099,1.955213,0.443197,2338.843543,1.17602,1.588449,8.117142,6.15936,1.175537,2.7e-05,87.445396,12.960849,2.964718,2.370465,1.476252,2342.853766,1.075467,0.034576,926.633283,7.616161,7.622497,4622.257847,728.889673,1.176195,30.270924,109.767612,25.39468,210.020961,7.434355,67.352255,159.105453,18.461982,17.639491,53.012238,1,2.438066,0.847601,0.847631,3.627225,0.84824,7.079235,0.848361,60.130599,11508.351066,9.111217,246.599336,9.146148,28.010445,7.494504,113.845877,353.725834,16919.381188,3.791865,0.847701,87.238459,1721.257387,49555.624127,147.73244,0.848107,182.176822,0.833769,129.564557,127.901284,99.616917,4808.626476,489.090328,1058.00219,1347.354524,0.354514,0.979973,501.161932,11279.881454,1784.00248,234.516639,201.755229,17.124444,5.303179,10.559661,21.058798,4606.932634,61.577907,1934.904744,3350.305305,9.417016,419.674198,42.624002,50.658413,18.174103,959.061039,23.564113,4.960366,74.824622,16.89293,483.71885,41.427074,10.448341,139.9128,1.677081,0.453007,1.175457,4.807593,4.142694,59.538568,193.685082,4.572804,8176.164111,4.296224,4.911929,117.056721,85.892766,1188.820784,4.40858,9.466044,16.915187,524.886945,10.192367,1.592431,0.847827,12052.987297,682.480102,25.192429,153.128143,24293.194579,24.628795,10.286154,1478.328045,17.124424,39.288283,13.407577,4.115202,3.264104,2.649223,10.143507,8.001276,32.706045,2735.837812,31.642144,4170.446896,1.175938,51.572779,12526.70906,4726781.444022,27052.362272,130.053782,3.007831,655.554786,0.048688,0.001153,3.177902,0.825189,655.554795,0.000678,119.258965,0.001834,293.889807,17.204166,22.652652,378.52965,,
2021-08-08,4.316969,94.139857,121.323892,581.231195,2.116812,750.040789,114.252016,1.601033,2.115932,1.999387,1.953853,2.351001,99.866801,1.954402,0.443226,2338.033404,1.17529,1.593915,8.143314,6.159481,1.175669,2.6e-05,87.414393,13.003607,2.963872,2.37761,1.478103,2342.042096,1.07761,0.034988,926.312515,7.614619,7.61986,4624.291532,731.257623,1.175256,30.260652,110.043625,25.401827,209.94886,7.436202,67.328104,159.0341,18.46533,17.633044,52.993744,1,2.437034,0.848352,0.848791,3.640085,0.847908,7.076743,0.848097,60.109512,11504.364924,9.140641,246.513821,9.143323,28.001247,7.493899,113.806358,353.779543,16963.805583,3.791684,0.848516,87.307442,1720.660314,49538.440833,147.667742,0.848425,182.112998,0.833522,129.573487,128.174283,99.582631,4806.960715,488.920798,1057.635869,1346.741137,0.35477,0.983052,500.989128,11275.973874,1783.385077,235.277835,201.6852,17.118377,5.320674,10.556808,20.988167,4605.336668,61.556049,1941.186329,3349.144013,9.446883,419.528854,42.609224,50.649909,18.168442,958.729814,23.582751,4.958225,74.787004,16.88745,484.59724,41.412727,10.464913,139.863982,1.679993,0.452101,1.174982,4.804976,4.141773,59.553576,193.618133,4.574674,8173.332115,4.294897,4.909457,117.437219,86.256373,1188.40831,4.407112,9.462188,16.907523,524.704367,10.192758,1.592942,0.848784,12048.811778,682.243925,25.182754,153.075462,24284.779213,24.619936,10.319863,1477.925849,17.11829,39.241571,13.451024,4.113653,3.267443,2.647813,10.143889,7.998613,32.734081,2732.947298,31.631188,4169.002698,1.175579,51.467372,12522.369886,4765001.975337,27064.358458,130.008928,3.006224,655.80164,0.051758,0.001473,3.176573,0.826223,655.801498,0.000708,119.303995,0.001798,293.788827,17.192573,22.726274,378.398941,,
2021-08-09,4.309396,93.588111,121.039359,577.438636,2.105009,748.418074,113.78117,1.600885,2.112651,1.995416,1.952246,2.346226,99.497458,1.955231,0.443037,2325.40413,1.173842,1.591278,8.099216,6.139115,1.174238,2.5e-05,87.02875,12.988364,2.948752,2.36421,1.47548,2329.471744,1.081194,0.033153,921.62278,7.60816,7.609231,4659.266644,727.101198,1.174157,30.206617,109.924554,25.354903,208.790718,7.433582,67.087187,158.748567,18.416425,17.602203,52.762863,1,2.446419,0.84825,0.847711,3.635914,0.847694,6.979182,0.848362,60.002468,11443.451904,9.089225,245.37104,9.131137,27.834705,7.497673,115.524107,353.031407,16894.706134,3.778185,0.847937,87.355019,1711.158968,49447.762896,147.912315,0.847713,181.20228,0.831883,129.385529,127.688712,99.414543,4791.519956,488.055206,1055.761926,1346.130084,0.353262,0.977647,500.620796,11233.290368,1773.276866,233.979888,201.328741,17.147518,5.291964,10.528017,20.838041,4579.894602,61.571823,1930.47084,3343.2129,9.401643,418.785726,42.375092,49.855499,18.136999,953.438167,23.550544,4.960649,74.654594,16.857609,482.621882,41.185228,10.499141,139.246334,1.677263,0.452119,1.174248,4.802263,4.118278,59.1481,192.784156,4.56324,8132.321156,4.270893,4.910794,117.327161,86.408405,1181.8013,4.400122,9.445009,16.877156,523.776419,10.213823,1.592649,0.848466,12027.47088,678.43772,25.138148,152.804121,24241.765352,24.576099,10.262091,1475.261894,17.140542,39.249712,13.375919,4.10667,3.264044,2.648929,10.141449,7.954371,32.609976,2719.194873,31.421945,4145.961438,1.173674,51.289208,12478.767822,4763339.419487,26926.572392,129.778175,3.001343,655.598925,0.050263,0.001444,3.170429,0.825495,655.598804,0.000712,119.267401,0.001564,293.267775,17.389476,22.607367,377.729089,,
2021-08-10,4.303703,95.008296,121.158251,576.552396,2.1041,747.398419,113.642949,1.594369,2.108982,1.993777,1.955346,2.342804,99.398691,1.956941,0.442417,2323.223222,1.171727,1.591343,8.079439,6.080595,1.172288,2.6e-05,87.11731,13.077612,2.943758,2.362314,1.467951,2327.707055,1.082086,0.033715,912.574316,7.600088,7.598934,4683.881471,728.937125,1.171634,30.16658,109.925797,25.371579,208.601633,7.433103,66.858988,158.53523,18.391497,17.577617,52.740052,1,2.449837,0.846844,0.847474,3.633411,0.846744,7.053994,0.846846,59.921179,11430.80848,9.081335,245.144032,9.117339,27.798787,7.494983,113.072573,353.350754,16861.140752,3.779215,0.847156,87.198737,1709.55259,49351.093169,147.945909,0.847155,180.985717,0.83115,129.513998,127.75002,99.282611,4777.168742,487.390512,1054.322407,1351.295488,0.353317,0.976585,499.210752,11228.717481,1771.855767,233.763729,201.054089,17.379838,5.286458,10.518445,20.800968,4578.833042,61.587098,1928.671284,3338.656742,9.393055,418.215166,42.334693,50.26111,18.111789,952.54744,23.540125,4.954246,74.552404,16.834315,482.164568,41.147107,10.456194,139.386883,1.67168,0.451463,1.171675,4.818209,4.115514,59.077303,192.547911,4.575204,8097.411355,4.26659,4.913791,117.490886,86.529451,1180.814347,4.394029,9.432802,17.988546,523.061361,10.213682,1.593571,0.846854,12011.080982,677.886019,24.992291,152.596887,24208.730693,24.5432,10.252315,1473.149436,17.383927,39.200349,13.364763,4.100692,3.258764,2.650186,10.08019,7.958594,32.613569,2717.24538,31.353031,4138.562422,1.171477,51.151421,12452.87769,4765121.269295,26822.323684,129.601727,2.996552,655.562552,0.050301,0.001697,3.166332,0.824806,655.562705,0.000824,119.260435,0.001375,292.868086,17.341255,22.582989,377.213191,,
2021-08-11,4.310285,95.140884,121.23133,577.401182,2.106701,748.623595,113.769371,1.591197,2.113138,1.996427,1.960649,2.346856,99.553116,1.954851,0.44363,2326.93519,1.17387,1.596297,8.092342,6.125279,1.17381,2.6e-05,87.346594,13.084984,2.95841,2.36573,1.467251,2332.010731,1.081938,0.033915,905.163821,7.600568,7.603687,4644.960082,728.960733,1.173464,30.21521,110.085739,25.370152,208.931335,7.432443,66.818982,158.701746,18.42242,17.607082,52.824337,1,2.438811,0.847074,0.846628,3.635891,0.846842,7.066696,0.846843,60.019306,11450.102665,9.093837,245.538657,9.128358,27.858009,7.491707,112.08073,353.503453,16876.872818,3.790797,0.846631,86.997395,1712.408096,49446.668201,147.906707,0.847105,181.547103,0.831812,129.565437,128.099504,99.45425,4785.127382,488.189866,1056.051767,1354.884774,0.353347,0.978951,500.053734,11248.704827,1774.537026,234.151301,201.383455,17.336306,5.315163,10.570018,20.762639,4483.314657,61.583401,1931.891187,3344.130799,9.408512,418.900167,42.402885,49.868775,18.141066,954.075029,23.389433,4.97603,74.675257,16.861897,482.942884,41.212053,10.391404,139.754004,1.666224,0.45214,1.174012,4.789551,4.125845,59.209762,191.957307,4.577408,8107.127265,4.273681,4.912123,117.804843,86.175799,1172.369807,4.400584,9.448005,16.278327,523.91898,10.193867,1.592289,0.846965,12030.771234,678.939405,25.039428,152.84632,24248.418428,24.58288,10.270483,1475.606977,17.332484,38.889664,13.292747,4.107504,3.267457,2.652138,10.12791,7.971555,32.622853,2721.605103,31.46707,4142.863019,1.173954,51.23596,12511.669294,4786164.805673,26704.322611,129.813202,3.001179,655.517369,0.050961,0.001425,3.171505,0.8269,655.517632,0.000357,119.252373,0.001808,293.348326,17.201976,22.657115,377.832341,,
2021-08-12,4.309492,94.628319,121.403451,577.286843,2.105294,748.398384,113.806623,1.598503,2.112294,1.995257,1.955981,2.347506,99.485976,1.957039,0.44359,2325.883867,1.173823,1.593229,8.099572,6.164448,1.173802,2.7e-05,87.069433,13.03328,2.940287,2.364471,1.469731,2330.507147,1.084172,0.033765,908.99159,7.602194,7.602246,4624.603228,730.571331,1.173848,30.210456,109.995113,25.371496,208.812551,7.434925,66.83271,158.646012,18.417268,17.604236,52.856311,1,2.447423,0.849893,0.850397,3.636386,0.850219,7.061503,0.849948,60.009054,11452.395939,9.084095,245.285845,9.130845,27.850504,7.497179,114.359721,352.844257,16874.297959,3.78041,0.849938,87.12192,1711.278456,49453.055801,147.952008,0.850395,181.672004,0.832317,129.517326,128.112747,99.428815,4782.02003,488.10844,1055.87519,1365.189184,0.353711,0.977736,498.874222,11241.022383,1773.63274,233.995619,201.34973,17.22923,5.318423,10.541932,20.607137,4583.308034,61.617754,1930.608234,3343.57028,9.400356,418.831074,42.377127,50.318659,18.138396,953.001112,23.4103,4.966353,74.662446,16.859353,482.76996,41.187469,10.379626,139.310958,1.675601,0.45268,1.174042,4.803934,4.171842,59.159188,192.856273,4.574224,8107.689631,4.27119,4.903985,117.494673,86.331952,1182.221999,4.400504,9.447416,16.789382,523.830859,10.19198,1.593546,0.850131,12028.757606,678.528783,25.03708,152.820836,24244.360114,24.578907,10.263786,1475.266353,17.230578,38.820505,13.378341,4.106186,3.262948,2.646185,10.055723,7.969064,32.621309,2719.974646,31.38933,4146.350862,1.173557,51.205277,12518.18377,4783199.707633,26757.62525,129.79195,3.001071,655.646585,0.051162,0.00163,3.171022,0.827258,655.646846,0.000587,119.276219,0.001223,293.299891,17.33622,22.64401,377.768936,,
2021-08-13,4.330196,95.290535,121.72359,579.573203,2.116128,751.965992,114.433767,1.600356,2.123085,2.005234,1.961905,2.357642,99.808868,1.955312,0.445276,2337.138705,1.179952,1.601407,8.126363,6.187644,1.179727,2.5e-05,87.535027,13.154232,2.954273,2.375766,1.475708,2340.733913,1.079968,0.033077,914.725457,7.636288,7.635981,4530.687159,732.5445,1.17989,30.354973,110.283376,25.38087,209.820868,7.431331,67.416178,159.397581,18.502187,17.68807,53.141217,1,2.459176,0.851328,0.851196,3.643936,0.850569,7.066488,0.851381,60.295792,11507.739846,9.128675,246.275118,9.17446,27.986174,7.494253,114.637884,352.221762,16931.795693,3.790589,0.850858,87.485881,1721.32115,49688.859517,147.902065,0.850884,182.091527,0.835788,129.178412,128.842522,99.904309,4806.313783,490.434701,1060.90817,1370.198676,0.35526,0.983025,501.256662,11302.607385,1782.004207,235.422871,202.310062,17.482084,5.335804,10.591299,20.652216,4605.347395,61.8099,1939.953629,3360.604285,9.449622,420.827098,42.582401,50.024372,18.224767,958.120141,23.432271,4.996031,75.042243,16.939459,485.071795,41.386458,10.380419,140.056906,1.674461,0.454088,1.180084,4.814474,4.191118,59.582777,193.819396,4.564855,8157.535612,4.291786,4.909129,117.921542,86.423135,1188.065783,4.421615,9.491942,15.734421,526.328688,10.184455,1.597335,0.850687,12086.09955,681.844044,25.156013,153.549041,24398.501614,24.695918,10.312928,1482.419712,17.483021,39.278062,13.441808,4.126173,3.277031,2.665784,10.048129,8.016118,32.798036,2733.144931,31.456977,4172.221815,1.179671,51.404234,12591.055733,4819040.263456,26805.685656,130.713075,3.019509,655.483365,0.050143,0.001146,3.186539,0.831146,655.482861,0.000818,119.245897,0.001631,294.697383,17.361195,22.753519,379.569367,,
2021-08-14,4.331924,95.332628,121.777695,579.829618,2.117369,752.299047,114.484721,1.601508,2.124152,2.005808,1.96317,2.35929,99.8536,1.955801,0.445305,2338.173263,1.179928,1.602507,8.130687,6.190952,1.180158,2.5e-05,87.573569,13.160116,2.95569,2.376537,1.476142,2341.770609,1.079987,0.033718,915.130081,7.639546,7.639029,4532.693872,732.868942,1.180105,30.368411,110.332187,25.392596,209.913626,7.434266,67.445588,159.467953,18.510594,17.695793,53.16454,1,2.459986,0.851682,0.851653,3.645125,0.850874,7.06981,0.851463,60.322234,11512.836209,9.133281,246.384685,9.179028,27.998357,7.497214,114.688629,352.377356,16939.294466,3.792586,0.851192,87.525172,1722.083451,49710.865854,147.968398,0.851347,182.172529,0.836094,129.235597,128.898894,99.948475,4808.442807,490.651552,1061.37869,1370.804979,0.355715,0.982869,501.478225,11307.612881,1782.793944,235.527318,202.399853,17.489766,5.33785,10.595927,20.662095,4607.387061,61.837315,1940.813186,3362.640702,9.453783,421.013035,42.601609,50.046089,18.232046,958.544338,23.443019,4.997723,75.075657,16.946533,485.286261,41.405298,10.384689,140.118775,1.675208,0.454036,1.180375,4.816441,4.193726,59.609136,193.904958,4.566902,8161.148352,4.293179,4.910881,117.973168,86.461185,1188.591429,4.422932,9.495579,15.740973,526.561323,10.188378,1.597692,0.851661,12091.451765,682.145952,25.167216,153.61698,24428.601175,24.706793,10.317802,1483.058125,17.490522,39.295236,13.447872,4.127944,3.278761,2.666856,10.052578,8.019427,32.812405,2734.355028,31.470716,4174.06991,1.180292,51.42734,12596.632284,4821174.498309,26817.55647,130.921718,3.022484,655.773619,0.050158,0.001612,3.187279,0.831261,655.773495,0.000453,119.298964,0.001727,294.828027,17.368303,22.762935,379.738258,,
2021-08-15,4.329806,95.277289,121.705731,579.491337,2.116622,751.860236,114.443537,1.599969,2.122475,2.005531,1.962716,2.35809,99.795163,1.954019,0.44395,2336.810057,1.178529,1.601373,8.125668,6.182529,1.178731,2.5e-05,87.522806,13.152751,2.940569,2.375659,1.475532,2340.404271,1.080217,0.033329,914.598465,7.636859,7.634945,4531.005589,732.440798,1.178651,30.349435,110.281565,25.379928,209.791075,7.432732,67.405572,159.374127,18.503971,17.685196,53.133833,1,2.467209,0.849817,0.84984,3.644205,0.849621,7.065533,0.850435,60.286589,11506.176046,9.12811,246.240281,9.173509,27.98225,7.492557,114.621798,352.383884,16929.341298,3.790493,0.849611,87.474479,1721.079324,49690.939722,148.446234,0.849894,182.065922,0.836322,129.254048,128.823914,99.890592,4805.637522,490.366122,1060.759783,1369.999868,0.355117,0.982696,501.18615,11301.016629,1781.753461,235.389734,202.281576,17.479238,5.33498,10.58853,20.722823,4604.714952,61.800858,1939.681407,3360.678717,9.447922,420.768648,42.575972,50.033286,18.222403,957.985314,23.426749,4.995271,75.044225,16.936991,484.974702,41.381069,10.375021,140.037421,1.674626,0.454479,1.179092,4.813482,4.190661,59.588188,193.792197,4.564126,8156.387401,4.290595,4.908565,117.904687,86.331051,1187.899491,4.420702,9.490221,15.731758,526.254665,10.181967,1.597319,0.849995,12084.398589,681.748802,25.295742,153.528001,24414.351295,24.692119,10.311146,1482.326394,17.480324,39.270092,13.440469,4.126305,3.27773,2.665089,10.044281,8.014126,32.793749,2732.750692,31.452823,4171.634707,1.178383,51.107979,12589.284565,4818362.330095,26808.011404,130.844718,3.020785,655.548931,0.050322,0.001979,3.185522,0.82961,655.549373,0.000771,119.258499,0.001208,294.656233,17.350118,22.750333,379.516031,,
